time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,sunshine_duration,relative_humidity_2m_mean,cloudcover_mean,sunrise,sunset,date,zone,latitude,longitude,source_file,city,year,month,month_name,day_of_year,season,sunshine_hours,temperature_range,rain_day,hot_day,freezing_day,windy_day,comfort_temperature,dry_day,sunny_enough,low_cloud_cover,suitable_retreat_day,ok_day,suitability_label,ok_day_label,month_sin,month_cos,day_sin,day_cos
2021-01-06,5.9,-2.7,0.8,0.0,9.8,29.5,9.32,29841.84,74,0,2021-01-06T07:56,2021-01-06T17:17,2021-01-06,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,6,Winter,8.2894,8.600000000000001,False,False,True,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.10303137904317879,0.9946781061893646
2021-01-07,1.7,-5.4,-2.9,0.0,14.8,30.6,9.95,30251.27,77,29,2021-01-07T07:52,2021-01-07T17:18,2021-01-07,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,7,Winter,8.403130555555556,7.1000000000000005,False,False,True,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.1201261651823505,0.9927586335250793
2021-01-07,6.6,-2.2,1.1,0.0,10.8,32.4,9.46,29913.56,64,0,2021-01-07T07:56,2021-01-07T17:18,2021-01-07,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,7,Winter,8.309322222222223,8.8,False,False,True,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.1201261651823505,0.9927586335250793
2021-01-08,0.3,-5.7,-3.3,0.0,25.5,48.6,8.09,25861.07,69,85,2021-01-08T07:52,2021-01-08T17:19,2021-01-08,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,8,Winter,7.183630555555555,6.0,False,False,True,True,False,True,True,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.13718540405660057,0.9905453876091833
2021-01-08,5.5,-1.8,0.7,0.0,17.7,51.5,8.94,29202.46,57,56,2021-01-08T07:56,2021-01-08T17:18,2021-01-08,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,8,Winter,8.111794444444444,7.3,False,False,True,True,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.13718540405660057,0.9905453876091833
2021-01-09,-1.3,-4.0,-2.9,4.8,28.0,57.6,2.45,0.0,83,100,2021-01-09T07:52,2021-01-09T17:20,2021-01-09,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,9,Winter,0.0,2.7,True,False,True,True,False,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.1542040475626894,0.988039023376751
2021-01-09,5.3,0.6,2.4,0.9,13.9,46.1,4.63,11547.7,55,88,2021-01-09T07:56,2021-01-09T17:19,2021-01-09,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,9,Winter,3.207694444444445,4.7,False,False,False,True,False,True,True,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.1542040475626894,0.988039023376751
2021-01-10,2.2,-3.2,-1.0,0.0,30.3,56.5,7.7,30484.54,75,63,2021-01-10T07:51,2021-01-10T17:21,2021-01-10,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,10,Winter,8.467927777777778,5.4,False,False,True,True,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.17117705961019986,0.985240282501282
2021-01-10,7.9,1.9,4.2,0.2,18.0,56.2,8.85,30154.63,61,41,2021-01-10T07:56,2021-01-10T17:20,2021-01-10,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,10,Winter,8.376286111111112,6.0,False,False,False,True,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.17117705961019986,0.985240282501282
2021-01-11,2.2,-3.9,-1.5,0.0,25.9,49.0,10.14,30571.0,71,16,2021-01-11T07:51,2021-01-11T17:22,2021-01-11,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,11,Winter,8.491944444444444,6.1,False,False,True,True,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.18809941761179758,0.9821499931752291
2021-01-11,6.1,-1.1,1.8,0.0,14.4,49.0,9.59,30243.97,70,5,2021-01-11T07:55,2021-01-11T17:22,2021-01-11,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,11,Winter,8.401102777777778,7.199999999999999,False,False,True,True,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.18809941761179758,0.9821499931752291
2021-01-12,5.1,-5.1,-1.5,0.0,11.2,25.9,10.26,30661.51,71,1,2021-01-12T07:51,2021-01-12T17:23,2021-01-12,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,12,Winter,8.51708611111111,10.2,False,False,True,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.20496611396949532,0.9787690698649216
2021-01-12,8.6,-2.1,2.3,0.0,10.2,25.9,9.75,30337.48,67,3,2021-01-12T07:55,2021-01-12T17:23,2021-01-12,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,12,Winter,8.427077777777777,10.7,False,False,True,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.20496611396949532,0.9787690698649216
2021-01-13,6.9,-4.1,-0.2,0.0,11.4,23.4,10.37,30755.86,66,7,2021-01-13T07:50,2021-01-13T17:24,2021-01-13,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,13,Winter,8.543294444444445,11.0,False,False,True,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.22177215755648186,0.975098513039961
2021-01-13,10.3,0.1,4.6,0.0,5.4,17.6,9.87,30434.94,57,5,2021-01-13T07:55,2021-01-13T17:24,2021-01-13,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,13,Winter,8.45415,10.200000000000001,False,False,False,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.22177215755648186,0.975098513039961
2021-01-14,5.5,-2.7,0.3,0.0,15.3,30.6,10.51,30853.85,66,11,2021-01-14T07:50,2021-01-14T17:25,2021-01-14,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,14,Winter,8.570513888888888,8.2,False,False,True,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.23851257519407648,0.9711394088771653
2021-01-14,11.9,1.6,5.4,0.0,8.0,20.5,9.87,30536.16,62,16,2021-01-14T07:54,2021-01-14T17:25,2021-01-14,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,14,Winter,8.482266666666666,10.3,False,False,False,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.23851257519407648,0.9711394088771653
2021-01-15,5.6,-2.7,0.4,0.0,14.9,29.5,10.48,30955.3,77,14,2021-01-15T07:50,2021-01-15T17:26,2021-01-15,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,15,Winter,8.598694444444444,8.3,False,False,True,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.2551824131233728,0.9668929289391521
2021-01-15,8.9,-0.5,3.8,0.0,8.7,22.7,9.57,30640.95,84,21,2021-01-15T07:54,2021-01-15T17:26,2021-01-15,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,15,Winter,8.511375000000001,9.4,False,False,True,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.2551824131233728,0.9668929289391521
2021-01-16,7.8,-4.0,0.0,0.0,11.5,23.8,10.61,31060.03,75,16,2021-01-16T07:49,2021-01-16T17:27,2021-01-16,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,16,Winter,8.62778611111111,11.8,False,False,True,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.2717767384711357,0.9623603298276545
2021-01-16,8.8,-1.7,3.3,0.0,9.0,22.3,9.86,30749.1,71,17,2021-01-16T07:53,2021-01-16T17:27,2021-01-16,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,16,Winter,8.541416666666667,10.5,False,False,True,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.2717767384711357,0.9623603298276545
2021-01-17,10.4,-3.1,1.0,0.0,12.8,20.2,10.85,31167.83,64,12,2021-01-17T07:49,2021-01-17T17:28,2021-01-17,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,17,Winter,8.657730555555556,13.5,False,False,True,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.2882906407095177,0.9575429528116719
2021-01-17,11.2,1.6,5.5,0.0,7.6,18.0,9.93,30860.42,60,8,2021-01-17T07:53,2021-01-17T17:28,2021-01-17,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,17,Winter,8.572338888888888,9.6,False,False,False,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.2882906407095177,0.9575429528116719
2021-01-18,9.5,-3.0,2.3,0.0,13.0,26.3,10.82,31266.57,69,3,2021-01-18T07:48,2021-01-18T17:30,2021-01-18,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,18,Winter,8.685158333333334,12.5,False,False,True,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.3047192331091634,0.9524422234305676
2021-01-18,11.3,0.2,5.4,0.0,8.3,22.3,10.15,30974.73,72,0,2021-01-18T07:52,2021-01-18T17:30,2021-01-18,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,18,Winter,8.604091666666667,11.100000000000001,False,False,False,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.3047192331091634,0.9524422234305676
2021-01-19,4.1,-0.5,2.2,0.9,37.9,71.3,7.88,24000.59,88,68,2021-01-19T07:48,2021-01-19T17:31,2021-01-19,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,19,Winter,6.666830555555555,4.6,False,False,True,True,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.321057654185271,0.9470596510722283
2021-01-19,8.1,1.8,5.1,0.3,8.0,31.7,6.83,22151.02,82,72,2021-01-19T07:52,2021-01-19T17:31,2021-01-19,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,19,Winter,6.1530611111111115,6.3,False,False,False,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.321057654185271,0.9470596510722283
2021-01-20,7.9,3.2,5.1,23.9,39.8,86.8,4.2,8053.37,95,98,2021-01-20T07:47,2021-01-20T17:32,2021-01-20,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,20,Winter,2.2370472222222224,4.7,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.3373010691361842,0.9413968285264122
2021-01-20,10.6,5.7,8.2,38.4,27.1,89.3,2.93,3600.0,94,98,2021-01-20T07:51,2021-01-20T17:32,2021-01-20,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,20,Winter,1.0,4.8999999999999995,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.3373010691361842,0.9413968285264122
2021-01-21,9.0,4.8,6.7,4.1,26.3,46.8,3.76,5919.29,93,96,2021-01-21T07:47,2021-01-21T17:33,2021-01-21,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,21,Winter,1.6442472222222222,4.2,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.3534446712740877,0.9354554315134164
2021-01-21,11.6,8.7,10.0,33.8,21.3,82.8,2.49,692.15,97,99,2021-01-21T07:50,2021-01-21T17:33,2021-01-21,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,21,Winter,0.19226388888888887,2.9000000000000004,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.3534446712740877,0.9354554315134164
2021-01-22,7.3,1.9,4.1,15.2,32.8,83.9,4.07,11434.03,91,80,2021-01-22T07:46,2021-01-22T17:34,2021-01-22,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,22,Winter,3.1761194444444447,5.4,True,False,False,True,False,False,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.3694836834473831,0.9292372181882051
2021-01-22,10.3,6.2,7.1,33.3,31.3,118.8,4.6,15307.12,94,96,2021-01-22T07:50,2021-01-22T17:34,2021-01-22,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,22,Winter,4.251977777777778,4.1000000000000005,True,False,False,True,False,False,True,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.3694836834473831,0.9292372181882051
2021-01-23,9.9,2.6,5.6,11.6,36.2,70.6,3.24,3929.43,94,92,2021-01-23T07:45,2021-01-23T17:36,2021-01-23,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,23,Winter,1.0915083333333333,7.300000000000001,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.38541335945432564,0.9227440286201427
2021-01-23,12.1,6.2,8.9,22.6,28.2,96.8,2.58,52.91,96,96,2021-01-23T07:49,2021-01-23T17:36,2021-01-23,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,23,Winter,0.014697222222222221,5.8999999999999995,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.38541335945432564,0.9227440286201427
2021-01-24,7.3,4.0,5.6,0.2,37.1,71.3,4.62,18330.41,89,93,2021-01-24T07:44,2021-01-24T17:37,2021-01-24,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,24,Winter,5.091780555555555,3.3,False,False,False,True,False,True,True,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.4012289854475009,0.9159777842484877
2021-01-24,10.9,6.9,8.5,3.3,24.5,74.2,5.37,21571.25,93,97,2021-01-24T07:48,2021-01-24T17:37,2021-01-24,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,24,Winter,5.992013888888889,4.0,True,False,False,True,False,False,True,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.4012289854475009,0.9159777842484877
2021-01-25,10.7,5.5,8.3,8.6,29.2,56.9,4.0,8505.3,96,95,2021-01-25T07:44,2021-01-25T17:38,2021-01-25,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,25,Winter,2.3625833333333333,5.199999999999999,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.4169258813287287,0.908940487313808
2021-01-25,13.1,8.7,11.7,27.2,21.8,65.2,2.8,0.0,98,100,2021-01-25T07:48,2021-01-25T17:38,2021-01-25,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,25,Winter,0.0,4.4,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.4169258813287287,0.908940487313808
2021-01-26,12.3,7.8,9.8,0.4,12.7,25.9,3.72,3385.48,97,98,2021-01-26T07:43,2021-01-26T17:39,2021-01-26,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,26,Winter,0.9404111111111111,4.500000000000001,False,False,False,False,False,True,False,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.4324994021339788,0.901634220265486
2021-01-26,14.8,11.5,12.8,4.6,9.9,30.6,3.11,141.39,98,100,2021-01-26T07:47,2021-01-26T17:39,2021-01-26,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,26,Winter,0.039275,3.3000000000000007,True,False,False,False,False,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.4324994021339788,0.901634220265486
2021-01-27,12.3,7.2,9.4,0.0,14.0,28.1,7.28,21773.36,94,93,2021-01-27T07:42,2021-01-27T17:40,2021-01-27,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,27,Winter,6.048155555555556,5.1000000000000005,False,False,False,False,False,True,True,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876
2021-01-27,15.4,11.0,12.5,0.3,10.1,29.5,4.46,5086.19,96,99,2021-01-27T07:46,2021-01-27T17:41,2021-01-27,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,27,Winter,1.4128305555555554,4.4,False,False,False,False,False,True,False,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876
2021-01-28,13.0,5.7,8.8,0.0,16.7,32.8,9.53,25645.9,95,93,2021-01-28T07:41,2021-01-28T17:41,2021-01-28,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,28,Winter,7.123861111111111,7.3,False,False,False,False,False,True,True,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858
2021-01-28,16.4,11.1,12.6,0.2,13.8,41.8,6.21,19605.81,96,98,2021-01-28T07:45,2021-01-28T17:42,2021-01-28,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,28,Winter,5.446058333333334,5.299999999999999,False,False,False,True,False,True,True,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858
2021-01-29,10.9,7.1,8.4,0.3,20.4,38.9,5.89,12261.21,96,99,2021-01-29T07:41,2021-01-29T17:43,2021-01-29,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,29,Winter,3.4058916666666663,3.8000000000000007,False,False,False,False,False,True,True,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.4784338202547012,0.8781236129591848
2021-01-29,15.3,11.0,12.3,2.3,12.6,45.4,6.33,24941.57,93,90,2021-01-29T07:44,2021-01-29T17:43,2021-01-29,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,29,Winter,6.928213888888889,4.300000000000001,True,False,False,True,False,False,True,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.4784338202547012,0.8781236129591848
2021-01-30,8.3,4.4,6.1,8.6,36.5,70.9,7.54,29312.02,88,67,2021-01-30T07:40,2021-01-30T17:44,2021-01-30,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,30,Winter,8.142227777777778,3.9000000000000004,True,False,False,True,False,False,True,True,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.49346814167723735,0.8697638720650646
2021-01-30,11.5,7.4,8.8,20.9,25.6,86.0,5.91,27990.95,91,86,2021-01-30T07:43,2021-01-30T17:44,2021-01-30,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,30,Winter,7.775263888888889,4.1,True,False,False,True,False,False,True,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.49346814167723735,0.8697638720650646
2021-01-31,10.7,4.4,7.9,2.0,30.5,61.6,3.13,1396.89,94,91,2021-01-31T07:39,2021-01-31T17:45,2021-01-31,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,1,January,31,Winter,0.388025,6.299999999999999,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.5083564379375122,0.8611467540480452
2021-01-31,13.5,7.8,10.9,16.2,24.3,68.0,3.74,4019.66,97,96,2021-01-31T07:42,2021-01-31T17:45,2021-01-31,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,1,January,31,Winter,1.116572222222222,5.7,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,0.8660254037844387,0.5083564379375122,0.8611467540480452
2021-02-01,9.9,6.5,7.8,0.4,26.4,52.6,7.36,23737.29,90,84,2021-02-01T07:38,2021-02-01T17:46,2021-02-01,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,2,February,32,Winter,6.5936916666666665,3.4000000000000004,False,False,False,True,False,True,True,False,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.5230943033491326,0.8522748088519838
2021-02-01,12.2,10.6,11.2,6.2,19.8,60.5,4.42,6846.05,93,98,2021-02-01T07:41,2021-02-01T17:47,2021-02-01,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,2,February,32,Winter,1.9016805555555556,1.5999999999999996,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.5230943033491326,0.8522748088519838
2021-02-02,9.2,6.2,7.6,2.3,35.1,61.2,5.4,11741.15,95,100,2021-02-02T07:37,2021-02-02T17:48,2021-02-02,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,2,February,33,Winter,3.2614305555555556,2.999999999999999,True,False,False,True,False,False,True,False,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.5376773767406141,0.8431506618282
2021-02-02,12.8,10.8,11.6,15.5,14.8,47.2,3.56,4808.85,94,98,2021-02-02T07:40,2021-02-02T17:48,2021-02-02,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,2,February,33,Winter,1.3357916666666667,2.0,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.5376773767406141,0.8431506618282
2021-02-03,9.4,4.3,7.2,5.5,33.4,65.2,6.84,29256.75,93,77,2021-02-03T07:36,2021-02-03T17:49,2021-02-03,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,2,February,34,Winter,8.126875,5.1000000000000005,True,False,False,True,False,False,True,True,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.5521013427459208,0.8337770129585915
2021-02-03,12.6,7.5,10.1,13.0,21.4,74.9,7.88,30981.28,89,69,2021-02-03T07:39,2021-02-03T17:49,2021-02-03,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,2,February,34,Winter,8.60591111111111,5.1,True,False,False,True,False,False,True,True,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.5521013427459208,0.8337770129585915
2021-02-04,6.0,3.8,5.1,9.2,15.8,28.4,2.39,0.0,93,99,2021-02-04T07:35,2021-02-04T17:50,2021-02-04,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,2,February,35,Winter,0.0,2.2,True,False,False,False,False,False,False,False,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.5663619330814524,0.8241566360566663
2021-02-04,9.6,6.0,7.5,3.4,10.6,27.0,5.36,8432.61,93,88,2021-02-04T07:38,2021-02-04T17:50,2021-02-04,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,2,February,35,Winter,2.342391666666667,3.5999999999999996,True,False,False,False,False,False,False,False,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.5663619330814524,0.8241566360566663
2021-02-05,6.5,3.4,4.5,16.3,18.9,36.4,3.16,0.0,95,100,2021-02-05T07:34,2021-02-05T17:51,2021-02-05,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,2,February,36,Winter,0.0,3.1,True,False,False,False,False,False,False,False,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.580454927809098,0.8142923779467267
2021-02-05,9.6,5.1,7.7,9.4,13.5,36.4,3.77,1629.05,91,97,2021-02-05T07:37,2021-02-05T17:52,2021-02-05,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,2,February,36,Winter,0.4525138888888889,4.5,True,False,False,False,False,False,False,False,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.580454927809098,0.8142923779467267
2021-02-06,4.4,1.2,3.6,10.9,25.9,48.6,2.22,0.0,94,86,2021-02-06T07:33,2021-02-06T17:52,2021-02-06,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,2,February,37,Winter,0.0,3.2,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.5943761565849831,0.804187157621448
2021-02-06,8.9,3.8,7.0,9.4,13.8,40.7,3.53,8197.69,82,77,2021-02-06T07:36,2021-02-06T17:53,2021-02-06,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,2,February,37,Winter,2.2771361111111115,5.1000000000000005,True,False,False,True,False,False,False,True,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.5943761565849831,0.804187157621448
2021-02-07,4.9,-0.4,2.3,9.7,28.5,66.2,5.95,14177.26,91,80,2021-02-07T07:31,2021-02-07T17:54,2021-02-07,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,2,February,38,Winter,3.938127777777778,5.300000000000001,True,False,True,True,False,False,True,True,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.6081214998935418,0.7938439653781019
2021-02-07,9.0,-0.1,4.5,13.0,14.3,53.6,4.11,6946.16,87,73,2021-02-07T07:35,2021-02-07T17:54,2021-02-07,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,2,February,38,Winter,1.9294888888888888,9.1,True,False,True,True,False,False,False,True,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.6081214998935418,0.7938439653781019
2021-02-08,6.3,3.1,4.6,7.2,32.1,60.1,7.84,25555.38,91,88,2021-02-08T07:30,2021-02-08T17:55,2021-02-08,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,2,February,39,Winter,7.098716666666667,3.1999999999999997,True,False,False,True,False,False,True,False,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.6216868902665479,0.7832658619336791
2021-02-08,8.8,5.8,7.2,23.2,22.1,68.0,2.94,7200.0,95,96,2021-02-08T07:34,2021-02-08T17:56,2021-02-08,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2021,2,February,39,Winter,2.0,3.000000000000001,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.6216868902665479,0.7832658619336791
2021-02-09,7.0,3.5,5.2,38.4,29.0,68.4,5.13,18189.69,90,91,2021-02-09T07:29,2021-02-09T17:56,2021-02-09,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2021,2,February,40,Winter,5.052691666666666,3.5,True,False,False,True,False,False,True,False,0,0,Not suitable,Not OK,0.8660254037844386,0.5000000000000001,0.6350683134867438,0.7724559775191742
