date,year,month,month_name,day_of_year,season,zone,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,sunshine_hours,relative_humidity_2m_mean,cloudcover_mean,rain_day,hot_day,freezing_day,warm_night,ok_day,ok_day_label
2020-03-14,2020,3,March,74,Spring,VILA_REAL,41.301,-7.744,17.9,5.3,12.0,0.0,10.2,26.3,19.81,10.851474999999999,74,17,0,0,0,0,0,Not OK
2020-03-15,2020,3,March,75,Spring,GUARDA,40.537,-7.268,12.4,0.7,7.8,0.7,26.5,49.7,15.3,9.893605555555556,70,28,0,0,0,0,0,Not OK
2020-03-15,2020,3,March,75,Spring,VILA_REAL,41.301,-7.744,13.0,2.0,8.7,2.6,17.9,51.5,11.11,6.122541666666667,82,47,1,0,0,0,0,Not OK
2020-03-16,2020,3,March,76,Spring,GUARDA,40.537,-7.268,8.0,-0.5,3.2,1.2,31.8,64.1,12.66,7.546605555555555,74,65,1,0,1,0,0,Not OK
2020-03-16,2020,3,March,76,Spring,VILA_REAL,41.301,-7.744,11.6,1.6,6.6,0.0,23.0,63.0,15.48,10.880525,73,59,0,0,0,0,0,Not OK
2020-03-17,2020,3,March,77,Spring,GUARDA,40.537,-7.268,10.8,2.8,6.3,0.7,26.6,68.0,11.26,7.8703722222222225,78,66,0,0,0,0,0,Not OK
2020-03-17,2020,3,March,77,Spring,VILA_REAL,41.301,-7.744,15.4,6.8,11.3,0.5,25.0,67.7,11.36,5.185661111111111,66,67,0,0,0,0,0,Not OK
2020-03-18,2020,3,March,78,Spring,GUARDA,40.537,-7.268,17.0,3.7,9.8,0.0,14.3,28.8,19.46,10.539050000000001,76,31,0,0,0,0,0,Not OK
2020-03-18,2020,3,March,78,Spring,VILA_REAL,41.301,-7.744,19.7,8.5,13.6,0.0,14.3,40.0,19.72,10.983244444444445,74,3,0,0,0,0,0,Not OK
2020-03-19,2020,3,March,79,Spring,GUARDA,40.537,-7.268,14.3,7.2,10.3,1.2,16.8,32.4,16.04,9.174216666666666,72,63,1,0,0,0,0,Not OK
2020-03-19,2020,3,March,79,Spring,VILA_REAL,41.301,-7.744,18.7,10.0,14.1,5.0,8.2,23.4,18.65,9.964822222222223,74,50,1,0,0,0,0,Not OK
2020-03-20,2020,3,March,80,Spring,GUARDA,40.537,-7.268,9.4,6.2,7.8,16.5,24.2,45.7,7.67,4.334183333333333,87,74,1,0,0,0,0,Not OK
2020-03-20,2020,3,March,80,Spring,VILA_REAL,41.301,-7.744,13.5,9.7,11.3,8.8,11.7,34.6,10.13,8.208622222222223,90,79,1,0,0,0,0,Not OK
2020-03-21,2020,3,March,81,Spring,GUARDA,40.537,-7.268,7.7,3.8,5.7,12.3,17.5,42.1,9.88,4.30825,79,70,1,0,0,0,0,Not OK
2020-03-21,2020,3,March,81,Spring,VILA_REAL,41.301,-7.744,11.2,8.5,9.8,10.9,11.0,40.0,8.17,4.159583333333333,87,93,1,0,0,0,0,Not OK
2020-03-22,2020,3,March,82,Spring,GUARDA,40.537,-7.268,10.4,2.2,6.7,0.6,13.8,28.1,11.25,6.2807916666666666,76,68,0,0,0,0,0,Not OK
2020-03-22,2020,3,March,82,Spring,VILA_REAL,41.301,-7.744,15.9,6.9,10.8,8.1,10.1,37.4,16.33,9.660749999999998,84,58,1,0,0,0,0,Not OK
2020-03-23,2020,3,March,83,Spring,GUARDA,40.537,-7.268,11.9,2.0,6.9,0.4,17.8,34.9,15.57,11.020494444444443,79,39,0,0,0,0,0,Not OK
2020-03-23,2020,3,March,83,Spring,VILA_REAL,41.301,-7.744,16.4,7.1,11.3,0.0,17.8,47.5,15.97,10.961002777777779,72,22,0,0,0,0,0,Not OK
2020-03-24,2020,3,March,84,Spring,GUARDA,40.537,-7.268,13.5,2.4,8.3,0.0,19.6,38.5,14.96,10.632544444444445,71,36,0,0,0,0,0,Not OK
2020-03-24,2020,3,March,84,Spring,VILA_REAL,41.301,-7.744,17.2,6.9,11.8,0.0,15.2,41.4,17.44,10.602769444444444,69,22,0,0,0,0,0,Not OK
2020-03-25,2020,3,March,85,Spring,GUARDA,40.537,-7.268,12.7,4.9,9.2,0.0,17.6,33.5,17.43,11.12316388888889,73,35,0,0,0,0,0,Not OK
2020-03-25,2020,3,March,85,Spring,VILA_REAL,41.301,-7.744,17.3,8.5,12.9,1.1,14.7,38.9,17.88,11.126772222222222,69,21,1,0,0,0,0,Not OK
2020-03-26,2020,3,March,86,Spring,GUARDA,40.537,-7.268,12.4,4.0,7.6,0.0,21.0,40.7,21.64,11.288508333333333,82,7,0,0,0,0,0,Not OK
2020-03-26,2020,3,March,86,Spring,VILA_REAL,41.301,-7.744,15.6,6.8,11.0,0.0,13.9,37.8,20.91,10.745158333333332,84,47,0,0,0,0,0,Not OK
2020-03-27,2020,3,March,87,Spring,GUARDA,40.537,-7.268,10.5,0.3,4.9,0.0,19.8,38.5,22.86,11.304491666666665,65,33,0,0,0,0,0,Not OK
2020-03-27,2020,3,March,87,Spring,VILA_REAL,41.301,-7.744,13.0,4.3,8.2,0.0,18.4,50.0,22.6,11.293005555555556,57,34,0,0,0,0,0,Not OK
2020-03-28,2020,3,March,88,Spring,GUARDA,40.537,-7.268,12.0,1.6,6.8,0.0,12.6,26.3,20.67,10.44825,60,91,0,0,0,0,0,Not OK
2020-03-28,2020,3,March,88,Spring,VILA_REAL,41.301,-7.744,14.8,4.0,9.9,0.0,11.3,32.8,20.15,10.004330555555555,57,90,0,0,0,0,0,Not OK
2020-03-29,2020,3,March,89,Spring,GUARDA,40.537,-7.268,12.5,7.1,9.6,0.0,13.7,25.9,15.32,9.020108333333333,55,71,0,0,0,0,0,Not OK
2020-03-29,2020,3,March,89,Spring,VILA_REAL,41.301,-7.744,16.3,9.8,12.7,0.0,8.7,24.1,17.79,9.716252777777779,56,59,0,0,0,0,0,Not OK
2020-03-30,2020,3,March,90,Spring,GUARDA,40.537,-7.268,6.9,0.5,3.5,2.4,26.2,49.0,9.94,3.642202777777778,70,90,1,0,0,0,0,Not OK
2020-03-30,2020,3,March,90,Spring,VILA_REAL,41.301,-7.744,10.6,5.8,7.4,0.0,23.1,63.0,12.67,5.7962444444444445,55,89,0,0,0,0,0,Not OK
2020-03-31,2020,3,March,91,Spring,GUARDA,40.537,-7.268,5.2,-1.7,1.1,6.8,21.0,41.4,5.86,0.0,87,97,1,0,1,0,0,Not OK
2020-03-31,2020,3,March,91,Spring,VILA_REAL,41.301,-7.744,7.7,2.4,4.8,6.2,20.4,63.0,6.47,0.0,76,96,1,0,0,0,0,Not OK
2020-04-01,2020,4,April,92,Spring,GUARDA,40.537,-7.268,8.0,-0.7,3.4,0.7,19.7,40.7,19.79,11.450997222222222,84,66,0,0,1,0,0,Not OK
2020-04-01,2020,4,April,92,Spring,VILA_REAL,41.301,-7.744,12.1,0.6,7.1,0.3,12.9,45.7,20.56,11.646144444444445,75,40,0,0,0,0,0,Not OK
2020-04-02,2020,4,April,93,Spring,GUARDA,40.537,-7.268,11.7,0.3,6.0,0.1,18.3,36.0,14.9,10.371786111111112,77,37,0,0,0,0,0,Not OK
2020-04-02,2020,4,April,93,Spring,VILA_REAL,41.301,-7.744,15.3,3.8,9.9,0.3,17.1,44.3,17.94,11.623016666666667,75,41,0,0,0,0,0,Not OK
2020-04-03,2020,4,April,94,Spring,GUARDA,40.537,-7.268,13.6,0.6,7.9,0.0,15.8,30.6,21.33,11.862833333333333,69,18,0,0,0,0,0,Not OK
2020-04-03,2020,4,April,94,Spring,VILA_REAL,41.301,-7.744,17.0,6.3,11.2,0.0,10.0,30.2,22.93,11.717136111111111,73,12,0,0,0,0,0,Not OK
2020-04-04,2020,4,April,95,Spring,GUARDA,40.537,-7.268,12.4,4.9,8.5,0.2,29.3,55.4,12.23,5.983869444444444,68,62,0,0,0,0,0,Not OK
2020-04-04,2020,4,April,95,Spring,VILA_REAL,41.301,-7.744,16.8,5.9,11.6,0.1,19.7,54.4,12.64,5.987319444444444,68,62,0,0,0,0,0,Not OK
2020-04-05,2020,4,April,96,Spring,GUARDA,40.537,-7.268,10.0,6.2,8.3,25.6,33.6,63.4,5.81,0.8177916666666667,93,91,1,0,0,0,0,Not OK
2020-04-05,2020,4,April,96,Spring,VILA_REAL,41.301,-7.744,13.5,9.6,11.4,23.2,11.1,53.3,5.66,2.3352861111111114,92,95,1,0,0,0,0,Not OK
2020-04-06,2020,4,April,97,Spring,GUARDA,40.537,-7.268,10.7,5.7,8.3,13.9,22.5,41.0,8.06,3.228827777777778,93,95,1,0,0,0,0,Not OK
2020-04-06,2020,4,April,97,Spring,VILA_REAL,41.301,-7.744,13.5,9.8,11.4,10.9,11.6,39.2,7.67,2.2709305555555557,92,95,1,0,0,0,0,Not OK
2020-04-07,2020,4,April,98,Spring,GUARDA,40.537,-7.268,14.6,7.9,10.7,3.6,23.5,45.0,15.11,7.644422222222222,88,76,1,0,0,0,0,Not OK
2020-04-07,2020,4,April,98,Spring,VILA_REAL,41.301,-7.744,18.2,9.8,13.6,2.4,12.3,32.4,16.5,11.595316666666667,87,60,1,0,0,0,0,Not OK
2020-04-08,2020,4,April,99,Spring,GUARDA,40.537,-7.268,14.4,7.6,11.0,0.2,15.9,32.8,12.29,5.598491666666667,89,93,0,0,0,0,0,Not OK
2020-04-08,2020,4,April,99,Spring,VILA_REAL,41.301,-7.744,20.1,11.1,14.8,0.2,9.2,26.6,15.09,7.766991666666666,86,93,0,0,0,0,1,OK
2020-04-09,2020,4,April,100,Spring,GUARDA,40.537,-7.268,12.0,9.9,10.6,10.1,19.9,36.4,4.67,0.0,96,100,1,0,0,0,0,Not OK
2020-04-09,2020,4,April,100,Spring,VILA_REAL,41.301,-7.744,15.9,12.9,14.1,12.6,9.0,27.4,5.41,0.0,95,100,1,0,0,0,0,Not OK
2020-04-10,2020,4,April,101,Spring,GUARDA,40.537,-7.268,13.5,7.6,10.7,0.8,14.1,28.4,15.07,11.44518888888889,90,56,0,0,0,0,0,Not OK
2020-04-10,2020,4,April,101,Spring,VILA_REAL,41.301,-7.744,15.5,9.1,13.1,1.7,13.2,38.2,11.91,8.584577777777778,94,74,1,0,0,0,0,Not OK
2020-04-11,2020,4,April,102,Spring,GUARDA,40.537,-7.268,15.0,7.2,10.6,0.9,14.4,29.9,16.03,9.85185,84,90,0,0,0,0,0,Not OK
2020-04-11,2020,4,April,102,Spring,VILA_REAL,41.301,-7.744,18.8,9.5,13.1,0.0,8.2,23.4,19.4,10.129083333333332,80,90,0,0,0,0,1,OK
2020-04-12,2020,4,April,103,Spring,GUARDA,40.537,-7.268,13.0,7.1,9.6,7.8,18.0,35.3,12.27,9.187811111111111,88,70,1,0,0,0,0,Not OK
2020-04-12,2020,4,April,103,Spring,VILA_REAL,41.301,-7.744,17.8,10.4,13.6,1.2,14.6,38.5,20.5,12.309066666666666,80,71,1,0,0,0,0,Not OK
2020-04-13,2020,4,April,104,Spring,GUARDA,40.537,-7.268,11.1,5.2,8.3,0.7,21.3,41.0,17.64,12.33125277777778,83,56,0,0,0,0,0,Not OK
2020-04-13,2020,4,April,104,Spring,VILA_REAL,41.301,-7.744,14.6,8.7,11.2,1.9,12.2,35.6,15.09,10.705224999999999,84,70,1,0,0,0,0,Not OK
2020-04-14,2020,4,April,105,Spring,GUARDA,40.537,-7.268,13.7,6.2,9.6,3.3,21.3,42.5,20.03,12.25,79,65,1,0,0,0,0,Not OK
2020-04-14,2020,4,April,105,Spring,VILA_REAL,41.301,-7.744,17.6,9.6,12.9,1.2,15.6,53.6,17.85,12.240208333333333,81,65,1,0,0,0,0,Not OK
2020-04-15,2020,4,April,106,Spring,GUARDA,40.537,-7.268,10.0,6.3,7.9,26.5,33.1,78.1,12.36,7.088052777777778,90,85,1,0,0,0,0,Not OK
2020-04-15,2020,4,April,106,Spring,VILA_REAL,41.301,-7.744,13.2,9.4,11.3,17.4,20.0,67.7,11.99,6.641061111111111,87,80,1,0,0,0,0,Not OK
2020-04-16,2020,4,April,107,Spring,GUARDA,40.537,-7.268,9.9,6.0,7.7,17.9,42.3,78.1,9.1,3.3901222222222223,95,93,1,0,0,0,0,Not OK
2020-04-16,2020,4,April,107,Spring,VILA_REAL,41.301,-7.744,15.7,8.5,11.1,14.3,16.6,59.0,11.73,5.886611111111111,88,86,1,0,0,0,0,Not OK
2020-04-17,2020,4,April,108,Spring,GUARDA,40.537,-7.268,12.2,6.4,8.7,7.9,29.7,57.2,17.32,9.860091666666667,90,77,1,0,0,0,0,Not OK
2020-04-17,2020,4,April,108,Spring,VILA_REAL,41.301,-7.744,14.4,7.7,11.5,30.9,12.0,52.6,15.71,11.138172222222222,86,63,1,0,0,0,0,Not OK
2020-04-18,2020,4,April,109,Spring,GUARDA,40.537,-7.268,13.6,4.7,9.2,0.1,13.6,25.9,20.34,11.743755555555556,79,78,0,0,0,0,0,Not OK
2020-04-18,2020,4,April,109,Spring,VILA_REAL,41.301,-7.744,15.9,7.1,11.4,2.8,9.0,29.5,19.3,12.563938888888888,84,46,1,0,0,0,0,Not OK
2020-04-19,2020,4,April,110,Spring,GUARDA,40.537,-7.268,12.8,5.6,8.8,0.5,21.2,41.4,22.31,12.577316666666666,82,26,0,0,0,0,0,Not OK
2020-04-19,2020,4,April,110,Spring,VILA_REAL,41.301,-7.744,16.3,8.6,12.1,0.2,15.8,43.2,20.97,11.088388888888888,84,59,0,0,0,0,0,Not OK
2020-04-20,2020,4,April,111,Spring,GUARDA,40.537,-7.268,10.6,4.5,6.9,5.9,26.5,50.0,12.92,6.026786111111111,88,90,1,0,0,0,0,Not OK
2020-04-20,2020,4,April,111,Spring,VILA_REAL,41.301,-7.744,15.0,8.6,10.7,8.2,13.1,35.6,9.02,2.865466666666667,86,98,1,0,0,0,0,Not OK
2020-04-21,2020,4,April,112,Spring,GUARDA,40.537,-7.268,11.5,4.6,7.9,1.6,17.8,34.6,13.41,7.101838888888889,86,89,1,0,0,0,0,Not OK
2020-04-21,2020,4,April,112,Spring,VILA_REAL,41.301,-7.744,16.0,8.2,11.7,2.6,13.4,37.1,14.95,11.644322222222222,86,78,1,0,0,0,0,Not OK
2020-04-22,2020,4,April,113,Spring,GUARDA,40.537,-7.268,13.3,4.9,9.3,0.0,15.9,32.0,18.36,11.544011111111113,79,85,0,0,0,0,0,Not OK
2020-04-22,2020,4,April,113,Spring,VILA_REAL,41.301,-7.744,15.8,8.3,11.9,0.5,7.8,23.0,13.92,7.5418111111111115,82,77,0,0,0,0,0,Not OK
2020-04-23,2020,4,April,114,Spring,GUARDA,40.537,-7.268,15.4,5.3,11.3,0.0,15.3,31.7,21.42,12.7126,75,64,0,0,0,0,0,Not OK
2020-04-23,2020,4,April,114,Spring,VILA_REAL,41.301,-7.744,19.2,8.1,13.7,0.1,9.7,28.4,21.95,12.339152777777777,79,42,0,0,0,0,1,OK
2020-04-24,2020,4,April,115,Spring,GUARDA,40.537,-7.268,15.3,8.0,11.7,2.9,11.8,30.6,14.77,8.922158333333334,83,92,1,0,0,0,0,Not OK
2020-04-24,2020,4,April,115,Spring,VILA_REAL,41.301,-7.744,19.4,10.4,14.8,2.8,11.4,31.7,16.91,10.182897222222222,83,80,1,0,0,0,0,Not OK
2020-04-25,2020,4,April,116,Spring,GUARDA,40.537,-7.268,13.9,6.9,10.0,1.0,21.1,40.0,14.76,8.00668888888889,93,92,1,0,0,0,0,Not OK
2020-04-25,2020,4,April,116,Spring,VILA_REAL,41.301,-7.744,16.1,9.6,13.5,1.0,15.0,41.8,16.16,9.980252777777778,92,88,1,0,0,0,0,Not OK
2020-04-26,2020,4,April,117,Spring,GUARDA,40.537,-7.268,10.9,5.5,8.0,1.1,15.2,29.9,13.88,9.471894444444445,84,90,1,0,0,0,0,Not OK
2020-04-26,2020,4,April,117,Spring,VILA_REAL,41.301,-7.744,14.6,8.9,11.2,0.5,13.4,38.2,16.21,10.671038888888889,85,80,0,0,0,0,0,Not OK
2020-04-27,2020,4,April,118,Spring,GUARDA,40.537,-7.268,10.9,5.1,7.6,4.4,18.8,38.9,18.05,11.817605555555556,82,66,1,0,0,0,0,Not OK
2020-04-27,2020,4,April,118,Spring,VILA_REAL,41.301,-7.744,13.5,8.0,10.3,7.7,16.6,46.1,17.84,11.562605555555555,89,82,1,0,0,0,0,Not OK
2020-04-28,2020,4,April,119,Spring,GUARDA,40.537,-7.268,10.3,4.2,7.2,0.3,17.5,34.9,16.83,12.01111388888889,80,49,0,0,0,0,0,Not OK
2020-04-28,2020,4,April,119,Spring,VILA_REAL,41.301,-7.744,13.9,8.1,10.5,1.9,18.9,52.6,17.8,11.054819444444444,84,79,1,0,0,0,0,Not OK
2020-04-29,2020,4,April,120,Spring,GUARDA,40.537,-7.268,10.7,3.7,7.3,2.5,26.8,50.4,8.33,4.224697222222222,89,87,1,0,0,0,0,Not OK
2020-04-29,2020,4,April,120,Spring,VILA_REAL,41.301,-7.744,13.4,9.1,10.8,6.9,22.4,64.1,10.46,4.834430555555556,90,97,1,0,0,0,0,Not OK
2020-04-30,2020,4,April,121,Spring,GUARDA,40.537,-7.268,11.3,6.0,8.8,1.3,18.0,34.6,7.51,0.13281944444444443,86,97,1,0,0,0,0,Not OK
2020-04-30,2020,4,April,121,Spring,VILA_REAL,41.301,-7.744,13.0,9.5,11.5,10.6,20.6,56.5,7.74,3.0031166666666667,93,94,1,0,0,0,0,Not OK
2020-05-01,2020,5,May,122,Spring,GUARDA,40.537,-7.268,17.2,8.3,12.1,0.3,19.8,38.9,20.7,12.729247222222222,85,89,0,0,0,0,0,Not OK
2020-05-01,2020,5,May,122,Spring,VILA_REAL,41.301,-7.744,16.8,11.9,14.1,18.9,18.6,52.2,9.84,4.900875,94,99,1,0,0,0,0,Not OK
2020-05-02,2020,5,May,123,Spring,GUARDA,40.537,-7.268,18.6,7.1,12.5,0.0,12.8,28.1,25.05,12.216899999999999,82,97,0,0,0,0,1,OK
2020-05-02,2020,5,May,123,Spring,VILA_REAL,41.301,-7.744,20.2,11.1,14.9,0.2,10.9,31.7,17.74,8.584455555555556,86,97,0,0,0,0,1,OK
2020-05-03,2020,5,May,124,Spring,GUARDA,40.537,-7.268,23.0,9.1,16.6,0.0,22.4,42.8,27.39,12.987625,65,92,0,0,0,0,0,Not OK
2020-05-03,2020,5,May,124,Spring,VILA_REAL,41.301,-7.744,26.1,10.2,18.1,0.0,13.6,37.4,26.81,13.0,74,84,0,0,0,0,1,OK
2020-05-04,2020,5,May,125,Spring,GUARDA,40.537,-7.268,16.7,9.3,14.4,1.3,34.8,86.8,21.03,13.0,71,50,1,0,0,0,0,Not OK
2020-05-04,2020,5,May,125,Spring,VILA_REAL,41.301,-7.744,21.8,11.7,16.9,6.4,20.3,73.4,18.06,12.101361111111112,74,39,1,0,0,0,0,Not OK
2020-05-05,2020,5,May,126,Spring,GUARDA,40.537,-7.268,14.3,7.5,10.7,0.5,16.2,32.4,17.0,11.491833333333332,80,68,0,0,0,0,0,Not OK
2020-05-05,2020,5,May,126,Spring,VILA_REAL,41.301,-7.744,17.7,10.2,13.8,0.9,13.6,37.1,19.42,13.0,82,42,0,0,0,0,0,Not OK
2020-05-06,2020,5,May,127,Spring,GUARDA,40.537,-7.268,17.2,7.0,12.1,0.0,14.0,28.4,26.28,12.247997222222223,74,75,0,0,0,0,0,Not OK
2020-05-06,2020,5,May,127,Spring,VILA_REAL,41.301,-7.744,20.3,10.5,15.1,0.0,8.2,23.4,25.54,13.0,76,64,0,0,0,0,1,OK
2020-05-07,2020,5,May,128,Spring,GUARDA,40.537,-7.268,20.2,9.2,14.9,0.0,17.7,33.1,23.32,12.277088888888889,67,72,0,0,0,0,1,OK
2020-05-07,2020,5,May,128,Spring,VILA_REAL,41.301,-7.744,23.4,11.6,17.4,0.6,9.7,29.2,24.59,12.664969444444445,75,69,0,0,0,0,1,OK
2020-05-08,2020,5,May,129,Spring,GUARDA,40.537,-7.268,17.6,10.0,13.8,4.1,28.5,54.0,21.79,12.354419444444446,82,67,1,0,0,0,0,Not OK
2020-05-08,2020,5,May,129,Spring,VILA_REAL,41.301,-7.744,20.2,12.3,15.9,9.7,13.8,41.4,20.14,13.0,89,65,1,0,0,0,0,Not OK
2020-05-09,2020,5,May,130,Spring,GUARDA,40.537,-7.268,12.5,6.8,9.5,7.8,27.6,57.2,14.53,4.808547222222223,85,84,1,0,0,0,0,Not OK
2020-05-09,2020,5,May,130,Spring,VILA_REAL,41.301,-7.744,16.0,8.6,12.8,10.9,13.4,54.0,14.12,6.032438888888889,86,87,1,0,0,0,0,Not OK
2020-05-10,2020,5,May,131,Spring,GUARDA,40.537,-7.268,12.7,5.0,8.8,1.4,18.0,35.3,19.53,13.0,87,77,1,0,0,0,0,Not OK
2020-05-10,2020,5,May,131,Spring,VILA_REAL,41.301,-7.744,16.2,7.5,11.8,1.1,16.6,45.4,21.82,13.027766666666666,83,51,1,0,0,0,0,Not OK
2020-05-11,2020,5,May,132,Spring,GUARDA,40.537,-7.268,13.3,7.4,9.9,12.5,22.3,44.6,15.89,9.419336111111111,91,83,1,0,0,0,0,Not OK
2020-05-11,2020,5,May,132,Spring,VILA_REAL,41.301,-7.744,17.8,9.9,13.4,13.9,13.4,37.4,19.36,12.716233333333333,84,72,1,0,0,0,0,Not OK
2020-05-12,2020,5,May,133,Spring,GUARDA,40.537,-7.268,13.4,8.1,10.1,6.3,13.4,26.6,14.42,7.497997222222223,89,98,1,0,0,0,0,Not OK
2020-05-12,2020,5,May,133,Spring,VILA_REAL,41.301,-7.744,18.0,10.2,13.4,1.9,9.1,27.0,20.1,10.91101388888889,85,77,1,0,0,0,0,Not OK
2020-05-13,2020,5,May,134,Spring,GUARDA,40.537,-7.268,12.3,7.3,9.0,1.9,22.7,44.6,18.28,8.291891666666666,86,92,1,0,0,0,0,Not OK
2020-05-13,2020,5,May,134,Spring,VILA_REAL,41.301,-7.744,17.0,9.8,13.1,3.9,14.0,40.0,21.27,12.610875,83,58,1,0,0,0,0,Not OK
2020-05-14,2020,5,May,135,Spring,GUARDA,40.537,-7.268,13.2,5.0,9.0,4.8,18.0,34.2,17.03,9.577594444444443,75,96,1,0,0,0,0,Not OK
2020-05-14,2020,5,May,135,Spring,VILA_REAL,41.301,-7.744,14.7,9.4,12.0,8.0,9.7,36.0,14.48,4.429569444444445,80,96,1,0,0,0,0,Not OK
2020-05-15,2020,5,May,136,Spring,GUARDA,40.537,-7.268,14.4,6.6,10.5,0.4,18.7,40.0,20.39,12.294502777777778,76,72,0,0,0,0,0,Not OK
2020-05-15,2020,5,May,136,Spring,VILA_REAL,41.301,-7.744,18.5,9.5,14.0,0.3,13.3,38.5,21.32,11.769486111111112,73,60,0,0,0,0,1,OK
2020-05-16,2020,5,May,137,Spring,GUARDA,40.537,-7.268,16.0,4.6,10.6,0.0,18.6,36.0,22.31,11.344227777777778,70,29,0,0,0,0,0,Not OK
2020-05-16,2020,5,May,137,Spring,VILA_REAL,41.301,-7.744,19.7,9.0,14.4,0.0,16.4,46.1,25.34,13.178319444444444,65,19,0,0,0,0,0,Not OK
2020-05-17,2020,5,May,138,Spring,GUARDA,40.537,-7.268,17.6,5.4,11.7,0.0,14.0,30.2,30.05,13.213388888888888,64,1,0,0,0,0,0,Not OK
2020-05-17,2020,5,May,138,Spring,VILA_REAL,41.301,-7.744,21.7,8.5,15.1,0.0,10.6,32.8,29.71,13.208086111111111,66,11,0,0,0,0,1,OK
2020-05-18,2020,5,May,139,Spring,GUARDA,40.537,-7.268,20.9,8.9,15.2,0.0,10.8,23.8,29.44,13.196969444444443,62,9,0,0,0,0,1,OK
2020-05-18,2020,5,May,139,Spring,VILA_REAL,41.301,-7.744,24.5,11.7,18.1,0.0,10.1,28.1,28.76,13.187138888888889,72,30,0,0,0,0,1,OK
2020-05-19,2020,5,May,140,Spring,GUARDA,40.537,-7.268,23.1,10.9,16.9,0.0,11.4,24.8,29.2,13.161005555555557,65,26,0,0,0,0,1,OK
2020-05-19,2020,5,May,140,Spring,VILA_REAL,41.301,-7.744,25.5,13.8,19.7,0.0,8.8,25.9,28.97,13.262263888888889,65,18,0,0,0,0,1,OK
2020-05-20,2020,5,May,141,Spring,GUARDA,40.537,-7.268,24.0,12.5,17.0,0.0,21.1,40.3,28.08,13.163716666666666,71,32,0,0,0,0,0,Not OK
2020-05-20,2020,5,May,141,Spring,VILA_REAL,41.301,-7.744,26.3,14.2,19.5,0.1,17.7,47.5,28.03,13.169019444444444,76,35,0,0,0,0,0,Not OK
2020-05-21,2020,5,May,142,Spring,GUARDA,40.537,-7.268,23.5,10.9,17.2,0.0,17.5,34.9,28.91,13.0497,72,56,0,0,0,0,1,OK
2020-05-21,2020,5,May,142,Spring,VILA_REAL,41.301,-7.744,25.2,13.2,18.8,0.0,13.4,37.1,28.57,13.121925000000001,83,65,0,0,0,0,1,OK
2020-05-22,2020,5,May,143,Spring,GUARDA,40.537,-7.268,22.7,10.9,16.7,0.0,16.5,32.0,29.34,13.216713888888888,73,43,0,0,0,0,1,OK
2020-05-22,2020,5,May,143,Spring,VILA_REAL,41.301,-7.744,24.2,12.4,18.4,0.0,13.2,37.1,28.99,13.27556111111111,79,44,0,0,0,0,1,OK
2020-05-23,2020,5,May,144,Spring,GUARDA,40.537,-7.268,22.9,11.5,17.1,0.0,15.3,30.6,28.41,13.073691666666667,74,55,0,0,0,0,1,OK
2020-05-23,2020,5,May,144,Spring,VILA_REAL,41.301,-7.744,25.3,14.7,19.5,0.0,8.7,23.4,26.81,13.012325,77,53,0,0,0,0,1,OK
2020-05-24,2020,5,May,145,Spring,GUARDA,40.537,-7.268,24.9,10.9,18.0,0.0,15.9,30.2,27.55,13.258066666666666,66,50,0,0,0,0,1,OK
2020-05-24,2020,5,May,145,Spring,VILA_REAL,41.301,-7.744,26.0,14.0,19.6,0.0,12.7,39.2,28.57,13.163444444444444,67,44,0,0,0,0,1,OK
2020-05-25,2020,5,May,146,Spring,GUARDA,40.537,-7.268,25.3,14.3,19.8,0.0,11.9,25.2,29.13,13.401419444444445,60,2,0,0,0,0,1,OK
2020-05-25,2020,5,May,146,Spring,VILA_REAL,41.301,-7.744,28.0,16.0,22.0,0.0,14.2,45.0,29.1,13.496844444444445,65,6,0,0,0,0,0,Not OK
2020-05-26,2020,5,May,147,Spring,GUARDA,40.537,-7.268,23.6,12.3,18.4,0.1,16.6,31.7,26.84,13.35221111111111,63,13,0,0,0,0,1,OK
2020-05-26,2020,5,May,147,Spring,VILA_REAL,41.301,-7.744,27.6,15.3,21.7,0.0,16.2,48.2,29.2,13.472186111111112,55,3,0,0,0,0,0,Not OK
2020-05-27,2020,5,May,148,Spring,GUARDA,40.537,-7.268,25.1,13.3,19.7,0.1,12.1,31.0,26.87,13.442325,62,10,0,0,0,0,1,OK
2020-05-27,2020,5,May,148,Spring,VILA_REAL,41.301,-7.744,28.0,17.2,22.8,0.0,13.1,38.5,26.92,13.507580555555556,59,7,0,0,0,0,1,OK
2020-05-28,2020,5,May,149,Spring,GUARDA,40.537,-7.268,25.8,15.6,20.8,0.0,15.6,31.3,25.91,13.384125,47,16,0,0,0,0,1,OK
2020-05-28,2020,5,May,149,Spring,VILA_REAL,41.301,-7.744,29.1,17.9,24.1,0.0,10.0,28.1,26.3,13.514530555555554,56,18,0,0,0,0,1,OK
2020-05-29,2020,5,May,150,Spring,GUARDA,40.537,-7.268,25.3,17.4,21.1,0.0,18.8,36.0,24.99,13.316741666666665,55,24,0,0,0,0,1,OK
2020-05-29,2020,5,May,150,Spring,VILA_REAL,41.301,-7.744,28.9,18.7,23.6,4.8,9.4,32.8,24.79,13.492205555555556,63,27,1,0,0,0,0,Not OK
